AgencyID,Company_Nm,Mode_Cd,Service_Cd,Kwh_Propulsion,Kwh_Charge_Batteries,Gl_Diesel_Num,Gl_Gas_Num,Gl_Lpg_Num,Gl_Lng_Num,Gl_Meth_Num,Gl_Eth_Num,Gl_Cng_Num,Gl_Bunker_Num,Gl_Kero_Num,Gl_Grain_Num,Other_Fuel_Num,Gl_Biodiesel_Num,Other_Energy_Desc
4036,City of Tallahassee,MB,DO,0,0,"653,900",0,0,0,0,0,0,0,0,0,0,0,
4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",DR,PT,0,0,"28,598","1,120,525",0,0,0,0,0,0,0,0,0,0,
4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",MB,DO,0,0,"1,927,015",0,0,0,0,0,0,0,0,0,0,0,
4038,Escambia County Area Transit,DR,PT,0,0,"9,080","139,851",0,0,0,0,0,0,0,0,0,0,
4038,Escambia County Area Transit,MB,PT,0,0,"319,700",0,0,0,0,0,0,0,0,0,0,0,
4040,Jacksonville Transportation Authority,DR,PT,0,0,"87,186","242,388",0,0,0,0,0,0,0,0,0,0,
4040,Jacksonville Transportation Authority,MB,DO,0,0,"1,999,601",0,0,0,0,0,0,0,0,0,0,0,
4040,Jacksonville Transportation Authority,MB,PT,0,0,"174,755","9,026",0,0,0,0,0,0,0,0,0,0,
4040,Jacksonville Transportation Authority,MG,DO,"775,004",0,0,0,0,0,0,0,0,0,0,0,0,0,
4041,Hillsborough Area Regional Transit Authority,DR,DO,0,0,"175,486","2,326",0,0,0,0,0,0,0,0,0,0,
4041,Hillsborough Area Regional Transit Authority,MB,DO,0,0,"2,215,321",0,0,0,0,0,0,0,0,0,0,0,
4041,Hillsborough Area Regional Transit Authority,SR,DO,"540,400",0,0,0,0,0,0,0,0,0,0,0,0,0,
4042,Birmingham-Jefferson County Transit Authority,DR,DO,0,0,"2,809","37,815",0,0,0,0,"126,065",0,0,0,0,0,
4042,Birmingham-Jefferson County Transit Authority,MB,DO,0,0,"119,356","16,644",0,0,0,0,"1,177,889",0,0,0,0,0,
4043,The Wave Transit System,DR,DO,0,0,"17,288","133,659",0,0,0,0,0,0,0,0,0,0,
4043,The Wave Transit System,MB,DO,0,0,"325,770",0,0,0,0,0,0,0,0,0,0,0,
4044,City of Montgomery-Montgomery Area Transit System,DR,DO,0,0,"62,466",0,0,0,0,0,0,0,0,0,0,0,
4044,City of Montgomery-Montgomery Area Transit System,MB,DO,0,0,"190,992",0,0,0,0,0,0,0,0,0,0,0,
4046,Sarasota County Area Transit,CB,DO,0,0,"21,539",0,0,0,0,0,0,0,0,0,0,0,
4046,Sarasota County Area Transit,DR,DO,0,0,"69,081","33,170",0,0,0,0,0,0,0,0,0,0,
4046,Sarasota County Area Transit,DR,PT,0,0,0,"57,036",0,0,0,0,0,0,0,0,0,0,
4046,Sarasota County Area Transit,MB,DO,0,0,"608,193",0,0,0,0,0,0,0,0,0,0,0,
4047,Athens Transit System,DR,DO,0,0,"11,850","5,966",0,0,0,0,0,0,0,0,0,0,
4047,Athens Transit System,MB,DO,0,0,"253,223",0,0,0,0,0,0,0,0,0,0,0,
4051,Chapel Hill Transit,DR,DO,0,0,0,"43,907",0,0,0,0,0,0,0,0,0,0,
4051,Chapel Hill Transit,MB,DO,0,0,"499,763",0,0,0,0,0,0,0,0,0,0,0,
4051,Chapel Hill Transit,MB,PT,0,0,"2,356",0,0,0,0,0,0,0,0,0,0,0,
4053,Greenville Transit Authority,DR,DO,0,"9,743","3,701","3,380",0,0,0,0,0,0,0,0,0,"2,463",
4053,Greenville Transit Authority,MB,DO,0,"147,271","93,803","2,631",0,0,0,0,0,0,0,0,0,"62,535",
4056,Pee Dee Regional Transportation Authority,DR,DO,0,0,0,"239,588",0,0,0,0,0,0,0,0,0,0,
4056,Pee Dee Regional Transportation Authority,MB,DO,0,0,"94,130","2,422",0,0,0,0,0,0,0,0,0,0,
4057,Jackson Transit Authority,DR,DO,0,0,"25,037",0,0,0,0,0,0,0,0,0,0,0,
4057,Jackson Transit Authority,MB,DO,0,0,"119,909",0,0,0,0,0,0,0,0,0,0,0,
4058,City of Rome Transit Department,DR,DO,0,0,"13,887","3,902",0,0,0,0,0,0,0,0,0,0,
4058,City of Rome Transit Department,MB,DO,0,0,"110,727",0,0,0,0,0,0,0,0,0,0,0,
4063,Space Coast Area Transit,DR,DO,0,0,"218,128","12,010",0,0,0,0,0,0,0,0,0,0,
4063,Space Coast Area Transit,DR,PT,0,0,0,"87,883",0,0,0,0,0,0,0,0,0,0,
4063,Space Coast Area Transit,MB,DO,0,0,"256,062",0,0,0,0,0,0,0,0,0,0,0,
4063,Space Coast Area Transit,VP,PT,0,0,0,"67,564",0,0,0,0,0,0,0,0,0,0,
4068,Northwest Alabama Council of Local Governments,DR,DO,0,0,"3,770","63,641",0,0,0,0,0,0,0,0,0,0,
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,0,0,0,"65,518",0,0,0,0,0,0,0,0,0,0,
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,0,0,"121,879","4,931",0,0,0,0,0,0,0,0,0,0,
4074,Pasco County Public Transportation,DR,DO,0,0,"31,218",0,0,0,0,0,0,0,0,0,0,0,
4074,Pasco County Public Transportation,MB,DO,0,0,"258,604",0,0,0,0,0,0,0,0,0,0,0,
4077,South Florida Regional Transportation Authority,CR,PT,0,0,"2,597,728",0,0,0,0,0,0,0,0,0,0,0,
4077,South Florida Regional Transportation Authority,MB,PT,0,0,"145,442",0,0,0,0,0,0,0,0,0,0,"15,570",
4078,Cobb County Department of Transportation Authority,DR,PT,0,0,"76,721",0,0,0,0,0,0,0,0,0,0,0,
4078,Cobb County Department of Transportation Authority,MB,PT,0,0,"938,088",0,0,0,0,0,"22,507",0,0,0,0,0,
4082,Douglas County Rideshare,VP,DO,0,0,0,"93,645",0,0,0,0,"3,000",0,0,0,0,0,
4086,Metropolitan Bus Authority,DR,DO,0,0,"84,203","11,310",0,0,0,0,0,0,0,0,0,0,
4086,Metropolitan Bus Authority,MB,DO,0,0,"1,676,797",0,0,0,0,0,0,0,0,0,0,0,
4087,Durham Area Transit Authority,DR,PT,0,0,0,"205,553",0,0,0,0,0,0,0,0,0,0,
4087,Durham Area Transit Authority,MB,PT,0,0,"674,986",0,0,0,0,0,0,0,0,0,0,0,
4088,Spartanburg County Transportation Services,DR,PT,0,0,"250,000","52,918",0,0,0,0,0,0,0,0,0,0,
4092,Clarksville Transit System,DR,DO,0,0,0,"33,123",0,0,0,0,0,0,0,0,0,0,
4092,Clarksville Transit System,MB,DO,0,0,"229,427",0,0,0,0,0,0,0,0,0,0,0,
4093,Greensboro Transit Authority,DR,PT,0,0,"191,299",0,0,0,0,0,0,0,0,0,0,0,
4093,Greensboro Transit Authority,MB,PT,0,0,"596,528",0,0,0,0,0,0,0,0,0,0,0,
4094,Alternativa de Transporte Integrado -ATI,HR,PT,"36,340,436",0,0,0,0,0,0,0,0,0,0,0,0,0,
4094,Alternativa de Transporte Integrado -ATI,MB,PT,0,0,"356,484",0,0,0,0,0,0,0,0,0,0,0,
4097,"Council on Aging of St. Lucie, Inc.",DR,DO,0,0,"69,615",0,0,0,0,0,0,0,0,0,0,0,
4097,"Council on Aging of St. Lucie, Inc.",MB,DO,0,0,"46,746",0,0,0,0,0,0,0,0,0,0,0,
4100,Santee Wateree Regional Transportation Authority,CB,DO,0,0,"41,471",0,0,0,0,0,0,0,0,0,0,0,
4100,Santee Wateree Regional Transportation Authority,DR,DO,0,0,0,"137,397",0,0,0,0,0,0,0,0,0,0,
4100,Santee Wateree Regional Transportation Authority,MB,DO,0,0,"34,666",0,0,0,0,0,0,0,0,0,0,0,
4102,Waccamaw Regional Transportation Authority,DR,DO,0,0,0,"88,767",0,0,0,0,0,0,0,0,0,0,
4102,Waccamaw Regional Transportation Authority,MB,DO,0,0,"84,712","61,857",0,0,0,0,0,0,0,0,0,0,
4103,Wiregrass Transit Authority,DR,DO,0,0,"64,065","5,658",0,0,0,0,0,0,0,0,0,0,
4103,Wiregrass Transit Authority,DR,PT,0,0,0,"32,944",0,0,0,0,0,0,0,0,0,0,
4104,"Senior Resource Association, Inc.",DR,DO,0,0,"1,101","55,489",0,0,0,0,0,0,0,0,0,0,
4104,"Senior Resource Association, Inc.",MB,DO,0,0,"85,542","19,448",0,0,0,0,0,0,0,0,0,0,
4105,Puerto Rico Highway and Transportation Authority PRHTA,PB,PT,0,0,0,"2,423,858",0,0,0,0,0,0,0,0,0,0,
4108,Research Triangle Regional Public Transportation Authority,DR,DO,0,0,0,"55,585",0,0,0,0,0,0,0,0,0,0,
4108,Research Triangle Regional Public Transportation Authority,MB,DO,0,0,"525,241",0,0,0,0,0,0,0,0,0,0,0,
4108,Research Triangle Regional Public Transportation Authority,VP,DO,0,0,0,"99,415",0,0,0,0,0,0,0,0,0,0,
4110,Charleston Area Regional Transportation Authority,DR,PT,0,0,"33,754","49,304",0,0,0,0,0,0,0,0,0,0,
4110,Charleston Area Regional Transportation Authority,MB,PT,0,0,"587,964",0,0,0,0,0,0,0,0,0,0,0,
4120,"City of Ocala, Florida",DR,PT,0,0,0,"10,270",0,0,0,0,0,0,0,0,0,0,
4120,"City of Ocala, Florida",MB,PT,0,0,"113,747",0,0,0,0,0,0,0,0,0,0,0,
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,0,0,"42,983","59,867",0,0,0,0,0,0,0,0,0,0,
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,0,0,0,"123,981",0,0,0,0,0,0,0,0,0,0,
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,0,0,"64,966","3,034",0,0,0,0,0,0,0,0,0,0,
4128,Okaloosa County Board of County Commissioners,DR,PT,0,0,"50,513","43,528",0,0,0,0,0,0,0,0,0,0,
4128,Okaloosa County Board of County Commissioners,MB,PT,0,0,"39,688",0,0,0,0,0,0,0,0,0,0,0,
4129,Charlotte County Transit Division,DR,PT,0,0,"110,254",372,0,0,0,0,0,0,0,0,0,0,
4129,Charlotte County Transit Division,VP,DO,0,0,0,"10,006",0,0,0,0,0,0,0,0,0,0,
4130,Macon-Bibb County Transit Authority,DR,DO,0,0,"29,492",639,0,0,0,0,0,0,0,0,0,0,
4130,Macon-Bibb County Transit Authority,MB,DO,0,0,"245,547",0,0,0,0,0,0,0,0,0,0,0,
4133,Guilford County Transportation,DR,PT,0,0,0,"236,018",0,0,0,0,0,0,0,0,0,0,
4135,Georgia Regional Transportation Authority,CB,PT,0,0,"1,004,382",0,0,"36,545",0,0,0,0,0,0,0,0,
4135,Georgia Regional Transportation Authority,VP,PT,0,0,0,"146,138",0,0,0,0,0,0,0,0,0,0,
4138,Gwinnett County Board of Commissioners,DR,PT,0,0,"24,761","3,519",0,0,0,0,0,0,0,0,0,0,
4138,Gwinnett County Board of Commissioners,MB,PT,0,0,"324,733",0,0,0,0,0,"466,764",0,0,0,0,0,
4140,Collier Area Transit,DR,PT,0,0,"102,148","3,398",0,0,0,0,0,0,0,0,0,0,
4140,Collier Area Transit,MB,PT,0,0,"230,575",0,0,0,0,0,0,0,0,0,0,0,
4141,Central Midlands Regional Transit Authority,DR,PT,0,0,"54,469",0,0,0,0,0,0,0,0,0,0,0,
4141,Central Midlands Regional Transit Authority,MB,PT,0,0,"281,894",0,0,0,0,0,0,0,0,0,0,0,
4144,Hall Area Transit,DR,DO,0,0,0,"26,444",0,0,0,0,0,0,0,0,0,0,
4144,Hall Area Transit,MB,DO,0,0,"37,909",267,0,0,0,0,0,0,0,0,0,0,
4148,"Tri-County Community Council, Inc.",DR,DO,0,0,"10,380","89,285",0,0,0,0,0,0,0,0,0,0,
4152,"Miami Lakes - vRide, Inc.",VP,DO,0,0,0,"159,450",0,0,0,0,0,0,0,0,0,0,
4153,"vRide, Inc. - Atlanta",VP,DO,0,0,0,"297,306",0,0,0,0,0,0,0,0,0,0,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,0,0,"4,271","83,969",0,0,0,0,0,0,0,0,0,0,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,0,0,"4,674","57,519",0,0,0,0,0,0,0,0,0,0,
4158,Lake County Board of County Commissioners,DR,PT,0,0,"34,295","228,484",0,0,0,0,0,0,0,0,0,0,
4158,Lake County Board of County Commissioners,MB,PT,0,0,"81,697",0,0,0,0,0,0,0,0,0,0,0,
4159,Regional Transportation Authority,CB,PT,0,0,"49,060",0,0,0,0,0,0,0,0,0,0,0,
4159,Regional Transportation Authority,CR,PT,0,0,"201,582",0,0,0,0,0,0,0,0,0,0,0,
4159,Regional Transportation Authority,VP,PT,0,0,0,"79,526",0,0,0,0,0,0,0,0,0,0,
4169,Regional Planning Commission of Greater Birmingham,VP,PT,0,0,0,"44,388",0,0,0,0,0,0,0,0,0,0,
4171,Knoxville-Knox County Community Action Committee,DR,DO,0,0,0,"219,545",767,0,0,0,0,0,0,0,0,0,
4172,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,DR,DO,0,0,0,"84,633",0,0,0,0,0,0,0,0,0,"14,215",
4172,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4172,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,MB,DO,0,0,0,"5,402",0,0,0,0,0,0,0,0,0,"80,551",
4173,Piedmont Authority for Regional Transportation,MB,PT,0,0,"309,608",0,0,0,0,0,0,0,0,0,0,0,
4173,Piedmont Authority for Regional Transportation,VP,DO,0,0,0,"83,618",0,0,0,0,0,0,0,0,0,0,
4175,Puerto Rico Maritime Transport Authority ,FB,DO,0,0,"1,570,000","12,962",0,0,0,0,0,0,0,0,0,0,
4177,Buckhead Community Improvement District,MB,PT,0,0,0,"40,278",0,0,0,0,0,0,0,0,0,0,
4178,The Transportation Management Association Group,VP,DO,0,0,0,"35,212",0,0,0,0,0,0,0,0,0,0,
4179,Broward County Community Bus Service,MB,DO,0,0,"73,732",0,0,0,0,0,0,0,0,0,0,0,
4179,Broward County Community Bus Service,MB,PT,0,0,"198,778",0,0,0,0,0,0,0,0,0,0,"21,132",
4180,University of Georgia Transit System,DR,DO,0,0,0,"6,670",0,0,0,0,0,0,0,0,0,0,
4180,University of Georgia Transit System,MB,DO,0,0,"297,213","4,552",0,0,0,0,0,0,0,0,0,0,
4185,Bay County Transportation Planning Organization,MB,PT,0,0,"99,847",0,0,0,0,0,0,0,0,0,0,0,
4192,Martin County,DR,PT,0,0,189,"14,404",0,0,0,0,0,0,0,0,0,0,
4192,Martin County,MB,PT,0,0,"8,970","8,681",0,0,0,0,0,0,0,0,0,0,
4196,Kentuckiana Regional Planning and Development Agency,VP,DO,0,0,0,"32,261",0,0,0,"23,567",0,0,0,0,0,0,
4199,Municipality of Vega Alta,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4200,Tampa Bay Area Regional Transportation Authority,VP,PT,0,0,0,"86,403",0,0,0,0,0,0,0,0,0,0,
4201,Municipality of Guaynabo,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4201,Municipality of Guaynabo,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4203,Enterprise Rideshare,VP,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5001,City of Appleton - Valley Transit,DR,PT,0,0,0,"91,880",0,0,0,0,0,0,0,0,0,0,
5001,City of Appleton - Valley Transit,MB,DO,0,0,"179,680","5,424",0,0,0,0,0,0,0,0,0,0,
5001,City of Appleton - Valley Transit,MB,PT,0,0,"14,791","31,592",0,0,0,0,0,0,0,0,0,0,
5002,Green Bay Metro,DR,PT,0,0,0,"63,997",0,0,0,0,0,0,0,0,0,0,
5002,Green Bay Metro,MB,DO,0,0,"239,227",0,0,0,0,0,0,0,0,0,0,0,
5003,Kenosha Transit,DR,PT,0,0,0,"27,510",0,0,0,0,0,0,0,0,0,0,
5003,Kenosha Transit,MB,DO,0,0,"148,735",0,0,0,0,0,0,0,0,0,0,0,
5003,Kenosha Transit,SR,DO,"177,760",0,0,0,0,0,0,0,0,0,0,0,0,0,
5004,LaCrosse Municipal Transit Utility,DR,PT,0,0,"47,177",0,0,0,0,0,0,0,0,0,0,0,
5004,LaCrosse Municipal Transit Utility,MB,DO,0,0,"154,125",0,0,0,0,0,0,0,0,0,0,0,
5005,Metro Transit System,DR,DO,0,0,"35,998",0,0,0,0,0,0,0,0,0,0,0,
5005,Metro Transit System,DR,PT,0,0,"16,103","122,162",0,0,0,0,0,0,0,0,0,0,
5005,Metro Transit System,MB,DO,0,0,"1,222,309",0,0,0,0,0,0,0,0,0,0,0,
5006,Belle Urban System - Racine,CB,PT,0,0,"62,587",0,0,0,0,0,0,0,0,0,0,0,
5006,Belle Urban System - Racine,DR,DO,0,0,0,"27,486",0,0,0,0,0,0,0,0,0,0,
5006,Belle Urban System - Racine,MB,DO,0,0,"262,570",0,0,0,0,0,0,0,0,0,0,0,
5008,Milwaukee County Transit System,DR,PT,0,0,"250,163",0,0,0,0,0,"16,767",0,0,0,0,0,
5008,Milwaukee County Transit System,MB,DO,0,0,"3,976,446",0,0,0,0,0,0,0,0,0,0,0,
5009,GO Transit,MB,DO,0,0,"115,856",0,0,0,0,0,0,0,0,0,0,0,
5009,GO Transit,MB,PT,0,0,"9,500",0,0,0,0,0,0,0,0,0,0,0,
5010,METRO Regional Transit Authority ,CB,DO,0,0,"53,991",0,0,0,0,0,0,0,0,0,0,0,
5010,METRO Regional Transit Authority ,DR,DO,0,0,"169,249",0,0,0,0,0,"19,661",0,0,0,0,0,
5010,METRO Regional Transit Authority ,MB,DO,0,0,"719,004",0,0,0,0,0,"272,724",0,0,0,0,0,
5011,Stark Area Regional Transit Authority,DR,DO,0,0,"160,766",0,0,0,0,0,"24,829",0,0,0,0,"9,280",
5011,Stark Area Regional Transit Authority,MB,DO,0,0,"312,075",0,0,0,0,0,"48,197",0,0,0,0,"18,015",
5012,Southwest Ohio Regional Transit Authority,DR,PT,0,0,"165,781",0,0,0,0,0,0,0,0,0,0,0,
5012,Southwest Ohio Regional Transit Authority,MB,DO,0,0,"2,826,220",0,0,0,0,0,0,0,0,0,0,0,
5015,The Greater Cleveland Regional Transit Authority,DR,DO,0,0,"344,348","7,179",0,0,0,0,0,0,0,0,0,0,
5015,The Greater Cleveland Regional Transit Authority,DR,PT,0,0,0,"282,492",0,0,0,0,0,0,0,0,0,0,
5015,The Greater Cleveland Regional Transit Authority,HR,DO,"25,319,115",0,0,0,0,0,0,0,0,0,0,0,0,0,
5015,The Greater Cleveland Regional Transit Authority,LR,DO,"9,836,196",0,0,0,0,0,0,0,0,0,0,0,0,0,
5015,The Greater Cleveland Regional Transit Authority,MB,DO,0,0,"3,901,523",0,0,0,0,0,0,0,0,0,0,0,
5015,The Greater Cleveland Regional Transit Authority,RB,DO,0,0,"297,054",0,0,0,0,0,0,0,0,0,0,0,
5016,Central Ohio Transit Authority,DR,PT,0,0,"300,447",336,0,0,0,0,0,0,0,0,0,0,
5016,Central Ohio Transit Authority,MB,DO,0,0,"2,668,741",0,0,0,0,0,0,0,0,0,0,0,
5017,Greater Dayton Regional Transit Authority,DR,DO,0,0,"294,205",0,0,0,0,0,0,0,0,0,0,0,
5017,Greater Dayton Regional Transit Authority,MB,DO,0,0,"1,296,402",0,0,0,0,0,0,0,0,0,0,0,
5017,Greater Dayton Regional Transit Authority,TB,DO,"1,625,226",0,0,0,0,0,0,0,0,0,0,0,0,0,
5021,Portage Area Regional Transportation Authority,DR,DO,0,0,"141,438",0,0,0,0,0,0,0,0,0,0,0,
5021,Portage Area Regional Transportation Authority,MB,DO,0,0,"155,077",0,0,0,0,0,0,0,0,0,0,0,
5022,Toledo Area Regional Transit Authority,DR,DO,0,0,"220,126",0,0,0,0,0,0,0,0,0,0,0,
5022,Toledo Area Regional Transit Authority,MB,DO,0,0,"373,138",0,0,0,0,0,0,0,0,0,0,"384,176",
5024,Western Reserve Transit Authority,DR,DO,0,0,"46,690","5,266",0,0,0,0,0,0,0,0,0,0,
5024,Western Reserve Transit Authority,MB,DO,0,0,"264,762",0,0,0,0,0,0,0,0,0,0,0,
5025,Duluth Transit Authority,DR,PT,0,0,"22,799",0,0,0,0,0,0,0,0,0,0,0,
5025,Duluth Transit Authority,MB,DO,0,0,"419,385",0,0,0,0,0,0,0,0,0,0,0,
5026,"City of Moorhead, DBA: Metropolitan Area Transit",DR,PT,0,0,0,"3,562",0,0,0,0,0,0,0,0,0,0,
5026,"City of Moorhead, DBA: Metropolitan Area Transit",MB,PT,0,0,"84,017",0,0,0,0,0,0,0,0,0,0,0,
5027,Metro Transit ,CR,PT,0,0,"352,344",0,0,0,0,0,0,0,0,0,0,0,
5027,Metro Transit ,LR,DO,"16,987,716",0,0,0,0,0,0,0,0,0,0,0,0,0,
5027,Metro Transit ,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,994,987",
5028,St. Cloud Metropolitan Transit Commission,CB,DO,0,0,"25,512",0,0,0,0,0,0,0,0,0,0,0,Used cooking oil from local St. Cloud State University food service!
5028,St. Cloud Metropolitan Transit Commission,DR,DO,0,0,"58,761",0,0,0,0,0,0,0,0,0,0,0,Used cooking oil from local St. Cloud State University food service!
5028,St. Cloud Metropolitan Transit Commission,MB,DO,0,0,"271,792",0,0,0,0,0,0,0,0,0,"1,483",0,Used cooking oil from local St. Cloud State University food service!
5029,Bay Metropolitan Transit Authority,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,471",
5029,Bay Metropolitan Transit Authority,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"145,500",
5031,Suburban Mobility Authority for Regional Transportation,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"362,882",
5031,Suburban Mobility Authority for Regional Transportation,DR,PT,0,0,"94,528",0,0,0,0,0,0,0,0,0,0,0,
5031,Suburban Mobility Authority for Regional Transportation,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,381,440",
5031,Suburban Mobility Authority for Regional Transportation,MB,PT,0,0,"77,192",0,0,0,0,0,0,0,0,0,0,0,
5032,Mass Transportation Authority ,DR,DO,0,0,"355,221","17,939","4,201",0,0,0,0,0,0,0,0,0,
5032,Mass Transportation Authority ,DR,PT,0,0,"4,270",0,0,0,0,0,0,0,0,0,0,0,
5032,Mass Transportation Authority ,MB,DO,0,"16,800","772,668",102,0,0,0,0,0,0,0,0,0,0,
5033,Interurban Transit Partnership,DR,PT,0,0,"324,090","110,232",0,0,0,0,0,0,0,0,0,0,
5033,Interurban Transit Partnership,MB,DO,0,0,"1,239,149",0,0,0,0,0,0,0,0,0,0,0,
5033,Interurban Transit Partnership,VP,DO,0,0,0,"30,643",0,0,0,0,0,0,0,0,0,0,
5034,City of Jackson Transportation Authority,DR,DO,0,0,"48,021","14,127",0,0,0,0,0,0,0,0,0,0,
5034,City of Jackson Transportation Authority,MB,DO,0,0,"56,567",0,0,0,0,0,0,0,0,0,0,0,
5035,Kalamazoo Metro Transit System,DR,PT,0,0,"70,481","67,103",0,0,0,0,0,0,0,0,0,0,
5035,Kalamazoo Metro Transit System,MB,DO,0,0,"368,112",0,0,0,0,0,0,0,0,0,0,0,
5035,Kalamazoo Metro Transit System,VP,DO,0,0,0,"2,248",0,0,0,0,0,0,0,0,0,0,
5036,Capital Area Transportation Authority,DR,DO,0,0,"96,815","3,545",0,0,0,0,0,0,0,0,0,0,
5036,Capital Area Transportation Authority,DR,PT,0,0,"63,574","120,837",0,0,0,0,0,0,0,0,0,0,
5036,Capital Area Transportation Authority,MB,DO,0,0,"823,670",0,0,0,0,0,0,0,0,0,0,0,
5039,Saginaw Transit Authority Regional Service,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,317",
5039,Saginaw Transit Authority Regional Service,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"146,156",
5040,Ann Arbor Transportation Authority,CB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,207",
5040,Ann Arbor Transportation Authority,CB,PT,0,0,"44,443",0,0,0,0,0,0,0,0,0,0,0,
5040,Ann Arbor Transportation Authority,DR,PT,0,0,"12,015",0,0,0,0,0,0,0,0,0,0,0,
5040,Ann Arbor Transportation Authority,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"625,224",
5042,East Chicago Transit,DR,DO,0,0,0,"5,110",0,0,0,0,0,0,0,0,0,0,
5042,East Chicago Transit,MB,DO,0,0,"31,026",0,0,0,0,0,0,0,0,0,0,0,
5043,Metropolitan Evansville Transit System,DR,DO,0,0,"78,516",0,0,0,0,0,"1,387",0,0,0,0,0,
5043,Metropolitan Evansville Transit System,MB,DO,0,0,"183,205",0,0,0,0,0,0,0,0,0,0,0,
5044,Fort Wayne Public Transportation Corporation,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,339",
5044,Fort Wayne Public Transportation Corporation,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"318,416",
5045,Gary Public Transportation Corporation,DR,DO,0,0,0,"28,593",0,0,0,0,0,0,0,0,0,0,
5045,Gary Public Transportation Corporation,MB,DO,0,0,"164,858","2,599",0,0,0,0,0,0,0,0,0,0,
5047,Bloomington-Normal Public Transit System,DR,DO,0,0,"24,970","24,360",0,0,0,0,0,0,0,0,0,0,
5047,Bloomington-Normal Public Transit System,MB,DO,0,0,"343,389",0,0,0,0,0,0,0,0,0,0,0,
5050,Indianapolis and Marion County Public Transportation,DR,PT,0,0,"332,474",817,0,0,0,0,0,0,0,0,0,0,
5050,Indianapolis and Marion County Public Transportation,MB,DO,0,0,"1,654,925",0,0,0,0,0,0,0,0,0,0,0,
5050,Indianapolis and Marion County Public Transportation,MB,PT,0,0,"33,812",0,0,0,0,0,0,0,0,0,0,0,
5051,Greater Lafayette Public Transportation Corporation,DR,DO,0,0,"22,662",0,0,0,0,0,0,0,0,0,0,0,
5051,Greater Lafayette Public Transportation Corporation,MB,DO,0,0,"419,485",0,0,0,0,0,0,0,0,0,0,0,
5052,South Bend Public Transportation Corporation,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,994",
5052,South Bend Public Transportation Corporation,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"343,859",
5053,Terre Haute Transit Utility,DR,DO,0,0,"10,400","1,000",0,0,0,0,0,0,0,0,0,0,
5053,Terre Haute Transit Utility,MB,DO,0,0,"28,811","20,799",0,0,0,0,0,0,0,0,0,0,
5054,Muncie Indiana Transit System,DR,DO,0,0,"26,606",0,0,0,0,0,0,0,0,0,0,"6,651",
5054,Muncie Indiana Transit System,MB,DO,0,0,"145,992",0,0,0,0,0,0,0,0,0,0,"36,498",
5056,Greater Peoria Mass Transit District,DR,PT,0,0,0,"51,705",0,0,0,0,0,0,0,0,0,"62,223",
5056,Greater Peoria Mass Transit District,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"515,085",
5057,Rock Island County Metropolitan Mass Transit District,DR,DO,0,0,965,"25,212",0,0,0,0,0,0,0,0,0,0,
5057,Rock Island County Metropolitan Mass Transit District,DR,PT,0,0,0,"10,365",0,0,0,0,0,0,0,0,0,0,
5057,Rock Island County Metropolitan Mass Transit District,MB,DO,0,0,"179,392",0,0,0,0,0,"417,195",0,0,0,0,0,
5058,Rockford Mass Transit District,DR,DO,0,0,"75,209","6,500",0,0,0,0,0,0,0,0,0,0,
5058,Rockford Mass Transit District,DR,PT,0,0,"5,097","3,046",0,0,0,0,0,0,0,0,0,0,
5058,Rockford Mass Transit District,MB,DO,0,0,"345,771",0,0,0,0,0,0,0,0,0,0,0,
